ClusterID,Product 
75,"Debate polls look great - thank you!
#MAGA #AmericaFirst https://t.co/4peQ3Sswdz"
75,Thank you Iowa! #ImWithYou https://t.co/3BIF6jBTkk
75,"Thank you Iowa- see you soon!
#Trump2016 #ImWithYou
https://t.co/gva0MbgnuO https://t.co/PE1jdqZysc"
75,#AmericaFirst! https://t.co/fQGxwAjXD7
75,Thank you! #MAGA #AmericaFirst https://t.co/fG313wjlKm
75,Thank you! #GOPDebate https://t.co/BuJ1YFkjvm
75,"Thank you Pittsburgh, Pennsylvania! Will be back soon! #AmericaFirst https://t.co/ttLMgInkdA"
75,"Thank you, Florida! #Trump2016 https://t.co/npcw1AN2ht"
75,"Thank you, North Carolina! #Trump2016 #SuperTuesday
#MakeAmericaGreatAgain https://t.co/hd4wtDonIB"
75,Thank you.  https://t.co/BbD9deWjbQ
75,Thank you! #ImWithYou https://t.co/6XkUQ0W4QS
75,Thank you America! #Trump2016 https://t.co/PTKkrLeuCB
75,Thank you! https://t.co/MEIiUqKeS9
75,"Great new poll - thank you!
#MakeAmericaGreatAgain https://t.co/mXovx0TLPC"
75,Thank you! #Trump2016 https://t.co/tcyun7Mffy
75,Thank you Illinois! #Trump2016 https://t.co/Ol0u2Krkwc
75,Thank you Tennessee! #Trump2016 https://t.co/RNZ3hvbVvM
75,Thank you Rhode Island! #Trump2016 https://t.co/EzCvm7yc0Y
75,Thank you South Carolina!  https://t.co/U1HoDmuuH3
75,Thank you! #MakeAmericaGreatAgain https://t.co/tIBB3BMUvp
75,Thank you! #MakeAmericaGreatAgain https://t.co/xkki2M6ht1
75,THANK YOU! #AmericaFirst https://t.co/qp07UfnnjM
75,Thank you. https://t.co/oRATmdIzqE
75,"Thank you! #VoteTrump
https://t.co/g7eeySMUdl"
75,"I love you Arizona! Thank you!
#Trump2016 #AmericaFirst https://t.co/QuTsSmeVdO"
75,Great new poll. Thank you Texas! #VoteTrump #MakeAmericaGreatAgain https://t.co/VHqAvsIyuW
75,Thank you. https://t.co/VSsa4N3OL7
75,Thank you New Jersey! #Trump2016 https://t.co/YUIBEP7JcZ
75,"Such a great honor. Final debate polls are in - and the MOVEMENT wins!
#AmericaFirst #MAGA #ImWithYou_ https://t.co/DV1BKMwHEM"
75,Thank you Pennsylvania! #Trump2016 https://t.co/mucxspuHnV
75,Thank you.  https://t.co/G4CLmowE4U
75,#AmericaFirst #ImWithYou https://t.co/Gtl7DyQkzt
75,#VoteTrump2016 https://t.co/INFulzILxV
75,"Thank you Windham, New Hampshire! #TrumpPence16 #MAGA https://t.co/ZL4Q01Q49s"
76,"RT @DonaldJTrumpJr: 13 states have voter registration deadlines TODAY: FL, OH, PA, MI, GA, TX, NM, IN, LA, TN, AR, KY, SC.

Register: https_"
76,"RT @EricTrump: 13 states have voter registration deadlines TODAY: FL, OH, PA, MI, GA, TX, NM, IN, LA, TN, AR, KY, SC.

Register: https://t._"
77,"Thank you Henderson, NV. This is a MOVEMENT like never seen before! Watch some of the rally via my Facebook page:_ https://t.co/dNF8G4VUqY"
77,Thank you Michigan. This is a MOVEMENT. We are going to MAKE AMERICA SAFE AND GREAT AGAIN! #TrumpPence16 https://t.co/vP3eqF3Zbb
77,"Together, we are going to MAKE AMERICA SAFE AND GREAT AGAIN!
https://t.co/pUtN4kFhDK"
77,"Thank you ARIZONA! This is a MOVEMENT like nobody has ever seen before. Together, we are going to MAKE AMERICA SAFE_ https://t.co/EwP4hnaeoE"
77,"Thank you Pennsylvania. This is a MOVEMENT like we have never seen before! #VoteTrumpPence16 on 11/8/16- together,_ https://t.co/x0197JL5RU"
78,Thank you @morningmika and @JoeNBC  for all of your nice words and comments on the debate!
78,Thank you for all of the great comments on the debate last night. Very exciting!
79,RT @TeamTrump: RT if you agree @realDonaldTrump WON the #Debate- BIG LEAGUE! #MAGA https://t.co/EmwDZ32uAZ
79,RT @TeamTrump: RT if you agree - @HillaryClinton &amp; @timkaine are WRONG for America! #VPDebate #MAGA https://t.co/2MZfFzCo6c
79,RT @TeamTrump: WATCH: @realDonaldTrump on the stakes in this election #Debates2016 https://t.co/l7DSbPXDGh
80,.@HillaryClinton - ITS CALLED EXTREME VETTING! #Debates2016 https://t.co/ueq7cbOg9Y
80,".@HillaryClinton is NOT above the law!
#Debates2016 https://t.co/4arYZcGgYZ"
81,RT @realDonaldTrump: ATTN: @HillaryClinton - Why did five of your staffers need FBI IMMUNITY?! #BigLeagueTruth #Debates
81,ATTN: @HillaryClinton - Why did five of your staffers need FBI IMMUNITY?! #BigLeagueTruth #Debates
82,VOTE #TrumpPence16 on 11/8/16! https://t.co/12zAk8VmgK
82,Thank you! #TrumpPence16 https://t.co/RHprMCsGT6
83,".@timkaine is wrong for defense:
https://t.co/QN9qqoq1kH
#BigLeagueTruth #VPDebate"
83,.@timkaine is the ANTI-DEFENSE SENATOR. #VPDebate #BigLeagueTruth https://t.co/qWkvGFARA1
84,"""@lainey34210: @realDonaldTrump Great opening Pence_ե"""
84,RT @eddyPham: @realDonaldTrump Great job!
85,I will be live-tweeting the V.P. Debate. Very exciting! MAKE AMERICA GREAT AGAIN!
85,"Wisconsin, we will MAKE AMERICA GREAT AGAIN!"
86,"I love you Arizona! Thank you!
#Trump2016 #AmericaFirst https://t.co/QuTsSmeVdO"
86,Thank you Ohio! #AmericaFirst https://t.co/p68GAJdhwu
86,"Thank you Nevada! #AmericaFirst
#MakeAmericaGreatAgain
https://t.co/3KWOl2ibaW https://t.co/RJqHgq2Rn0"
86,Thank you! #AmericaFirst https://t.co/MYG45LxGmH
86,"Thank you Tampa, Florida!
#AmericaFirst #TrumpTrain https://t.co/fY4QVoSSfj"
86,"Thank you Las Vegas, Nevada!
#Trump2016 #AmericaFirst
https://t.co/vhGwmhGCVR https://t.co/m1EIra7YMU"
86,"Thank you Colorado! #MAGA
https://t.co/3KWOl20zMm
https://t.co/M7QhdCgRzw https://t.co/wIGNtKPA2X"
86,Thank you! #AmericaFirst  https://t.co/TZf8uwQO4L
86,"Thank you Pueblo, Colorado!
#TrumpRally #AmericaFirst
https://t.co/3KWOl20zMm https://t.co/rFAf7xYNhy"
86,Thank you! #AmericaFirst https://t.co/6v4C8ykDVl
86,"Thank you Georgia! #AmericaFirst
#MakeAmericaGreatAgain
https://t.co/3KWOl2ibaW https://t.co/y01qpON7h7"
87,"I will be going to Sarasota, Florida, today for a big rally with amazing people! I have one goal on mind: MAKE AMERICA GREAT AGAIN!"
87,Heading to Pennsylvania for a big rally tonight. We will MAKE AMERICA GREAT AGAIN!
87,"Wisconsin, we will MAKE AMERICA GREAT AGAIN!"
87,"I will be in beautiful Burlington, Vermont, tonight for a rally. Will be great fun. MAKE AMERICA GREAT AGAIN!"
88,"Thank you for your continued support!
#MakeAmericaGreatAgain #Trump2016 https://t.co/SLo49cY9KB"
88,Great new poll numbers! Thank you for your support! #Trump2016 https://t.co/vmrsOnsMRo
88,"Thank you for your support! #MakeAmericaGreatAgain #Trump2016
https://t.co/yohiKUsL3V"
88,"Thank you for your support!
https://t.co/Mjr8D4dDrK"
88,Thank you for your support - on my way now! See you soon. #TrumpTrain https://t.co/SYuRpzosb5
89,"Join me in Fayetteville, North Carolina tomorrow evening at 6pm. Tickets now available at: https://t.co/Z80d4MYIg8"
89,"Join me in Roanoke, Virginia tomorrow at the Berglund Center- Coliseum ~ 6pm! Tickets available at:_ https://t.co/bnEE6NX41Z"
89,#MakeAmericaGreatAgain https://t.co/UWyANGV8IR
89,#MakeAmericaGreatAgain!  https://t.co/in4raBhwqa
89,"Heading to Iowa- join me today at noon! #MakeAmericaGreatAgain
Tickets: https://t.co/TEY6BbCyxt https://t.co/QyR2MDYYbZ"
89,#MakeAmericaGreatAgain  https://t.co/fxlVgfAA1l
89,"Join me live in Toledo, Ohio!
#MakeAmericaGreatAgain
https://t.co/ruEvMGx4C9"
89,"Join me for a 3pm rally - tomorrow at the Mid-America Center in Council Bluffs, Iowa! Tickets:_ https://t.co/dfzsbICiXc"
89,"Join me in Council Bluffs, Iowa- today at 3pm! #MakeAmericaGreatAgain
Tickets: https://t.co/iRL3xh37gF"
89,Will be back in Virginia tonight- for a 6pm rally at the Berglund Center in Roanoke. Join me! Tickets:_ https://t.co/6pQMSgPWuN
89,"Join me in Columbus, Ohio tomorrow!
#MakeAmericaGreatAgain #Trump2016
https://t.co/yFhZd55GD9"
89,"Join me in Tuscon, Arizona- tomorrow! #MakeAmericaGreatAgain #Trump2016
https://t.co/1Yak4I5B7b"
89,#MakeAmericaGreatAgain https://t.co/53qHBKs7yA
89,"Join me in San Jose, California- tonight!
#MakeAmericaGreatAgain #Trump2016
Tickets: https://t.co/jLQukR550J https://t.co/OrEhKJZ5Rd"
89,"Join me in Clive, Iowa tomorrow at noon! #AmericaFirst #MAGA
Tickets: https://t.co/TEY6BbCyxt https://t.co/l17uzRPyLs"
89,"Join me tomorrow! #Trump2016
#MakeAmericaGreatAgain
https://t.co/1Yak4I5B7b"
89,"Join me in Indianapolis, Indiana tomorrow at 3pm! #Trump2016
#MakeAmericaGreatAgain
Tickets: https://t.co/36c7PLAqyq https://t.co/JBNYtk3FyE"
90,Great afternoon in Little Havana with Hispanic community leaders. Thank you for your support! #ImWithYou https://t.co/vxWZ2tyJTF
90,"Thank you for your support!
#AmericaFirst #ImWithYou https://t.co/N8FShwYt2g"
91,Will be interviewed on @Morning_Joe at 8:00 A.M. Enjoy!
91,I am on @foxandfriends at 7:00 A.M. ENJOY!
91,Will be interviewed on @foxandfriends at 8:00 A.M.
91,"My two wonderful sons, Don and Eric, will be on @foxandfriends at 7:02 - now! Enjoy."
91,Will be on @foxandfriends at 8:00 A.M.
91,Will be on @CNBC at @7:22. Enjoy!
91,"Will be doing @foxandfriends on Sunday at 8:30 A.M.  Later, Face the Nation at 10:30 on @CBSNews"
91,I will be interviewed on @foxandfriends at 8:40. A.M. Enjoy!
91,I will be on @foxandfriends at 8:30 A.M. Will be talking about lightweight Marco Rubio and lying Ted Cruz!
91,Will be on @foxandfriends at 7:00 A.M. Enjoy!
91,I will be on @oreillyfactor at 8:00 P.M. Enjoy!
91,Will be interviewed on @foxandfriends at 8:30.
91,I will be interviewed on @foxandfriends tomorrow at 7am. Enjoy!
91,Will be interviewed on @foxandfriends now!
91,I will be interviewed on @foxandfriends at 8:00 A.M. So much to talk about!
91,Will be on @foxandfriends at 8:15 A.M.
91,I will be interviewed on @foxandfriends at 7:30 A.M. Enjoy!
91,Great debate poll numbers - I will be on @foxandfriends at 7:00 to discuss. Enjoy!
91,I will be interviewed on @foxandfriends tomorrow morning at 7:00. Enjoy!
91,Will be interviewed on @foxandfriends at 8:30 A.M. Eastern. ENJOY!
91,Will be on @foxandfriends at 8:00. Enjoy!
91,Will be interviewed on @foxandfriends at 8:00 A.M. (Eastern). Enjoy!
91,Will be interviewed on @foxandfriends at 8:00 A.M. Enjoy!
91,"Will be interviewed on Good Morning America at 7:00 A.M. and the @TODAYshow at 7:10 A.M.  ALSO, @foxandfriends at 7:30 A.M. ENJOY!"
91,Will be on @CNN at 7:00 A.M.
91,I will be interviewed on @foxandfriends at 8:30 A.M. Enjoy!
91,I will be interviewed on @foxandfriends at 7:30 A.M.
91,I will be interviewed on @foxandfriends at 7:00 A.M.
91,Will be on @foxandfriends  now. Enjoy!
91,I will be interviewed on @foxandfriends this morning at 8:30. Enjoy!
91,I will be interviewed on @foxandfriends at 8:30 A.M. ENJOY!
91,Will be on @foxandfriends at 7:02 A.M.  Enjoy.
91,I will be interviewed on @foxandfriends at 7:00 A.M. Enjoy!
92,"Thank you! CNBC #DebateNight poll with over 400,000 votes.
Trump 61%
Clinton 39%
#AmericaFirst #ImWithYou_ https://t.co/MJ3NwA98op"
92,"TIME #DebateNight poll - over 800,000 votes. Thank you!
#AmericaFirst #MAGA https://t.co/bTPX9E0wKu"
93,RT @TeamTrump: WATCH: @realDonaldTrump on the stakes in this election #Debates2016 https://t.co/l7DSbPXDGh
93,"RT @TeamTrump: 100% TRUE --&gt; @realDonaldTrump is right - @HillaryClinton did call TPP the gold standard۪ #Debates2016
https://t.co/W7L7a9_"
94,"Instead of driving jobs and wealth away, AMERICA will become the WORLDS great magnet for innovation &amp; job creation! https://t.co/cvu20ZQSVJ"
94,"Instead of driving jobs and wealth away, AMERICA will become the worlds great magnet for innovation and job creati_ https://t.co/02NMQn3ZNQ"
95,"New national poll released. Join the MOVEMENT &amp; together we will #MakeAmericaGreatAgain!
https://t.co/3KWOl2ibaW https://t.co/rnU1fkn274"
95,"New national Bloomberg poll just released - thank you! Join the MOVEMENT: https://t.co/3KWOl2ibaW.
#TrumpTrain_ https://t.co/xDGCwYVK0Q"
96,Today is the day! Knock on doors and make calls with us on National Day of Action! #TrumpTrain #MAGA_ https://t.co/4iW06ROvsT
96,Tomorrows the day! Knock on doors and make calls with us on National Day of Action! #TrumpTrain #MAGA_ https://t.co/05NY0wJHkL
97,I am on @foxandfriends at 7:00 A.M. ENJOY!
97,Will be interviewed on @foxandfriends at 8:00 A.M.
97,"My two wonderful sons, Don and Eric, will be on @foxandfriends at 7:02 - now! Enjoy."
97,Will be on @foxandfriends at 8:00 A.M.
97,Will be on @foxandfriends  now. Enjoy!
97,I will be interviewed on @foxandfriends at 8:40. A.M. Enjoy!
97,Will be on @foxandfriends at 7:00 A.M. Enjoy!
97,Will be interviewed on @foxandfriends at 8:30.
97,I will be interviewed on @foxandfriends tomorrow at 7am. Enjoy!
97,Will be interviewed on @foxandfriends now!
97,Will be on @foxandfriends at 8:15 A.M.
97,I will be interviewed on @foxandfriends at 7:30 A.M. Enjoy!
97,I will be interviewed on @foxandfriends tomorrow morning at 7:00. Enjoy!
97,I am on @foxandfriends now! Tune in!
97,Will be interviewed on @foxandfriends at 8:00 A.M. (Eastern). Enjoy!
97,Will be on @foxandfriends at 8:00. Enjoy!
97,Will be interviewed on @foxandfriends at 8:00 A.M. Enjoy!
97,I will be interviewed on @foxandfriends at 8:30 A.M. Enjoy!
97,Will be on @foxandfriends now.
97,I will be interviewed on @foxandfriends at 7:00 A.M.
97,I will be interviewed on @foxandfriends at 8:30 A.M. ENJOY!
97,I will be interviewed on @foxandfriends this morning at 8:30. Enjoy!
97,Will be interviewed on @foxandfriends at 8:30 A.M. Eastern. ENJOY!
97,I will be interviewed on @foxandfriends at 7:30 A.M.
97,Will be on @foxandfriends at 7:02 A.M.  Enjoy.
97,I will be interviewed on @foxandfriends at 7:00 A.M. Enjoy!
98,RT @KellyannePolls: more media #polls showing @realDonaldTrump ahead in states Pres Obama won twice. https://t.co/EGySAz6Am1
98,"RT @KellyannePolls: #polls, continued. Hillary averaging 40% in three states Pres. Obama won. https://t.co/d1TY1mMWHA"
99,"I would like to express my warmest regards, best wishes and condolences to all of the families and victims of the horrible bombing in NYC."
99,"My warmest condolences to the families of the horrible Roseburg, Oregon, shootings."
100,"My thoughts and prayers are with the two police officers shot in Sebastian County, Arkansas. #LESM"
100,Just arrived in Texas - have been informed two @fortworthpd officers have been shot. My thoughts and prayers are with them.
101,I will be on The Tonight Show with Jimmy Fallon tonight at 11:30. Should be fun! @jimmyfallon
101,Will be on @FallonTonight with @JimmyFallon on @NBC at 11:35pmE. Enjoy! #Trump2016 https://t.co/Z9zbKfXJqb
101,Will be doing @oreillyfactor tonight at 8pm. Enjoy!
101,On @FallonTonight with @jimmyfallon at 11:30 PM. Enjoy!
101,Will be joining @jimmyfallon on @FallonTonight at 11:35pmE tonight. Enjoy!
102,"Thank you America! #Trump2016
https://t.co/jOD54EGGmG"
102,Thank you Newt!  https://t.co/6FkwdpI0Oj
102,Thank you Newt!  https://t.co/Acg0hMvrpr
102,Thank you @JerryJrFalwell! https://t.co/jzUQxkW4tB
102,Thank you! https://t.co/bFSu7j5mCq
102,Thank you @JebBush- you finally get it! https://t.co/QXqHpAH4jo
102,Thank you! #TrumpPence16 https://t.co/RHprMCsGT6
102,Thank you!  https://t.co/4p0hzpkVWF
102,"Thank you @JerryJrFalwell- will see you soon. #TrumpPence16
https://t.co/epfSJckcKq"
102,Thank you @EricTrump! https://t.co/U1iTLmcbAc
102,Thank you.  https://t.co/BbD9deWjbQ
102,"Thank you @SenatorFischer! #TrumpPence16
https://t.co/RMtU6aRZTQ"
102,"Thank you Senator @ChuckGrassley! #TrumpPence16
https://t.co/YmdH3fcaeW"
102,Thank you @DallasPD!  https://t.co/ORJyN4FsNI
102,Thank you! https://t.co/aYbOob1kiT
102,Thank you. https://t.co/uA1LZ0EoAo
102,Thank you Newt! https://t.co/FOh7qEnKUF
102,Thank you! https://t.co/MEIiUqKeS9
102,Thank you Alex!  https://t.co/c2uIa7mndP
102,Thank you. https://t.co/VSsa4N3OL7
102,"Thank you! #Trump2016
https://t.co/SPJfMFyPjU"
102,Thank you Laura!  https://t.co/C1GHUJazn0
102,Thank you. https://t.co/hFDFvwMY7Q
102,Thank you. https://t.co/oRATmdIzqE
102,"Thank you OHIO! #TrumpPence16
https://t.co/NOF9Td9BHs https://t.co/WPMBkYjuIm"
102,Thank you New Jersey! #Trump2016 https://t.co/YUIBEP7JcZ
102,Thank you. https://t.co/iGNIDSqlfZ
102,Thank you @FrankLuntz  https://t.co/gpJBNXKV3e
102,"Thank you!! #Trump2016
https://t.co/EjZTiQyQCW"
102,Thank you Eric! https://t.co/pu1vDiQlrV
102,Thank you Greta. https://t.co/dty0C6K6fz
102,Thank you.  https://t.co/G4CLmowE4U
103,"Thank you to the amazing law enforcement officers today- in Daytona Beach, Florida! #LESM #MAGA https://t.co/QoxJf4Xzbc"
103,Thank you to our law enforcement officers! #LESM #Trump2016 https://t.co/sfuuVrx33E
103,Thank you to our amazing law enforcement officers! #AmericaFirst https://t.co/qWaTT9jsQD
103,"Thank you to the amazing law enforcement officers in Colorado!
#MakeAmericaGreatAgain #LESM https://t.co/glxTQYAQiN"
103,"Thank you to all of our law enforcement officers - across America! #LESM #MAGA
https://t.co/Mcbc2JzhN2 https://t.co/4MTmR8kXVb"
103,Thank you to our amazing law enforcement officers! #MAGA https://t.co/UEZorOQhTw
104,Thank you for having me! I enjoyed the tour and spending time with everyone. See you soon. #MAGA https://t.co/eNtS7IBPDo
104,Thank you for having me this morning @AmericanLegion. I enjoyed my time with everyone! #ALConvention2016 https://t.co/19TZEi6EbB
105,Will be back soon Virginia. We are going to MAKE AMERICA GREAT AGAIN! #TrumpPence16 https://t.co/IU4JPSi0rZ
105,Thank you! WE WILL MAKE AMERICA GREAT AGAIN! #Trump2016 https://t.co/aht7wYVIUg
105,Thank you Michigan. This is a MOVEMENT. We are going to MAKE AMERICA SAFE AND GREAT AGAIN! #TrumpPence16 https://t.co/vP3eqF3Zbb
105,"Thank you Ohio. Together, we will MAKE AMERICA GREAT AGAIN!
https://t.co/3KWOl20zMm https://t.co/n026nE4XIp"
105,Thank you! WE will MAKE AMERICA GREAT AGAIN! https://t.co/aKxoD24IN9
105,"Great evening in Canton, Ohio-thank you! We are going to MAKE AMERICA GREAT AGAIN! Join us:
https://t.co/3KWOl2ibaW https://t.co/4MvwUj9eX9"
105,"Together, we are going to MAKE AMERICA SAFE AND GREAT AGAIN!
https://t.co/pUtN4kFhDK"
105,"Thank you Florida - we are going to MAKE AMERICA GREAT AGAIN! Join us: https://t.co/3KWOl2ibaW.
#AmericaFirst https://t.co/vzKtRxzvwv"
106,Thank you @greta. #ImWithYou https://t.co/SLdqNhD4Tm
106,"#LawandOrder #ImWithYou
Transcript: https://t.co/YlATGI2Ph6"
106,#ImWithYou https://t.co/I8dHzezmY4
106,Thank you! #ImWithYou https://t.co/6XkUQ0W4QS
106,Thank you Iowa! #ImWithYou https://t.co/3BIF6jBTkk
106,"Thank you @ATFD17! #ImWithYou
Video: https://t.co/z9Yg83VTF4"
106,Thank you! #VoteTrump #ImWithYou https://t.co/SCEq9LqTTj
106,"#LawandOrder #ImWithYou
Video: https://t.co/AIa2Z9po2h https://t.co/qqSfOfgdap"
106,Thank you Virginia! #ImWithYou https://t.co/9inCh1BVwM
107,Thank you. https://t.co/uA1LZ0EoAo
107,Thank you. https://t.co/iGNIDSqlfZ
107,Thank you. https://t.co/VSsa4N3OL7
107,Thank you Ohio! #AmericaFirst https://t.co/p68GAJdhwu
107,Thank you Newt! https://t.co/FOh7qEnKUF
107,Thank you! https://t.co/MEIiUqKeS9
107,Thank you Newt!  https://t.co/Acg0hMvrpr
107,Thank you Ohio - see you tonight! https://t.co/0DyHkzzWvj
107,Thank you Newt!  https://t.co/6FkwdpI0Oj
107,Thank you Eric! https://t.co/pu1vDiQlrV
107,Thank you! https://t.co/bFSu7j5mCq
107,Thank you. https://t.co/oRATmdIzqE
107,Thank you. https://t.co/hFDFvwMY7Q
107,"Thank you Columbus, Ohio! https://t.co/D0tok8j6jj"
107,Thank you! https://t.co/aYbOob1kiT
108,Thank you Newt!  https://t.co/6FkwdpI0Oj
108,Thank you Newt!  https://t.co/Acg0hMvrpr
108,Thank you Iowa! #ImWithYou https://t.co/3BIF6jBTkk
108,Thank you! https://t.co/bFSu7j5mCq
108,Thank you!  https://t.co/4p0hzpkVWF
108,Thank you.  https://t.co/BbD9deWjbQ
108,Thank you! https://t.co/aYbOob1kiT
108,Thank you. https://t.co/uA1LZ0EoAo
108,Thank you Newt! https://t.co/FOh7qEnKUF
108,Thank you! https://t.co/MEIiUqKeS9
108,Thank you Alex!  https://t.co/c2uIa7mndP
108,Thank you. https://t.co/VSsa4N3OL7
108,"Thank you Clive, Iowa!
https://t.co/tuZ35BkD9J"
108,Thank you Laura!  https://t.co/C1GHUJazn0
108,Thank you. https://t.co/hFDFvwMY7Q
108,Thank you. https://t.co/oRATmdIzqE
108,"Thank you for your support!
https://t.co/Mjr8D4dDrK"
108,Thank you. https://t.co/iGNIDSqlfZ
108,"Thank you, Iowa! #Trump2016 https://t.co/ryhEheTLqN"
108,Thank you Eric! https://t.co/pu1vDiQlrV
108,Thank you Greta. https://t.co/dty0C6K6fz
108,Thank you.  https://t.co/G4CLmowE4U
109,Final poll results from NBC on last nights Commander-in-Chief Forum. Thank you! #ImWithYou #MAGA https://t.co/C5ipaxUN7B
109,"More poll results from last nights Commander-in-Chief Forum.
#AmericaFirst #TrumpTrain https://t.co/FxyBL6fO1h"
110,. #RepMikeKelly  Great job on @foxandfriends this morning. Thank you for the nice words!
110,".@kevinolearytv Great job on @foxandfriends this morning. You tell it like it is! Also, thx for the nice mention. Your book sounds great!"
110,Thank you to @foxandfriends for the nice reviews of last night.
110,Thank you to @foxandfriends for the great review of the speech on immigration last night. Thank you also to the great people of Arizona!
111,"I am returning to the Pensacola Bay Center in Florida- Friday, 9/9/16 at 7pm. Join me! https://t.co/L8Ui56dcrJ https://t.co/wAePlfS0JL"
111,"Join me in Pensacola, Florida this Friday at 7pm! #VoteTrump
https://t.co/L8Ui56dcrJ https://t.co/0ciDCuoFeO"
112,RT @DRUDGE_REPORT: FOXNEWS:  TRUMP EXPANDS LEAD IN POLL... http://t.co/gAIe4hAuJN
112,"RT @DRUDGE_REPORT: REUTERS ROLLING:  TRUMP 39%, CRUZ 14.5%, BUSH 10.6%, CARSON 9.6%, RUBIO 6.7%... MORE... https://t.co/nRhtbzcqP9"
112,"RT @DRUDGE_REPORT: REUTERS POLL:  CLINTON, TRUMP ALL TIED UP... https://t.co/htCXcTA5T7"
112,RT @DRUDGE_REPORT: DEAD HEAT: CLINTON VS TRUMP https://t.co/wqfQMEMQOj
112,RT @DRUDGE_REPORT: TRUMP LOVES... DRUDGE http://t.co/Fe3sg5CxIw
112,"""@DRUDGE_REPORT: REUTERS 5-DAY ROLLING POLL: TRUMP 34%, CARSON 19.6%, RUBIO 9.7%, CRUZ 7.7%..."" Thank you - a great honor!"
113,"Join me this Thursday in Wilmington, Ohio at noon! #ImWithYou
Tickets: https://t.co/66bfVtIwf1 https://t.co/fDAJl5wVGe"
113,"Join me in North Carolina - tomorrow at 7:30pm! #ImWithYou
Tickets: https://t.co/vDag45zrDc"
113,"Join me this Wednesday in Phoenix, Arizona at 6pm! #ImWithYou
Tickets: https://t.co/1jATILh2k7 https://t.co/VwKnxo1TNQ"
114,RT @FoxNews: Poll: @realDonaldTrump vs. @HillaryClinton among white Evangelicals. https://t.co/6ohwIh1Q24
114,RT @FoxNews: .@realDonaldTrump: @HillaryClintons worst nightmare is me. http://t.co/h4UOeJFW92
114,"""@umakemeill: @FoxNews @JebBush @HillaryClinton @realDonaldTrump https://t.co/uI6tmYH5ka"""
115,Thoughts and prayers for those in the floods affecting the great people of South Carolina.
115,Thoughts and prayers to the great people of Indiana. You will prevail!
115,Thoughts and prayers to the families of the four great Marines killed today.
116,Will be interviewed tonight by @seanhannity on @FoxNews at 10 PM. Enjoy!
116,I will be interviewed on @seanhannity tonight at 10pmE on @FoxNews. Enjoy!
116,Will be participating in a town hall event- hosted by @SeanHannity tonight at 10pmE on @FoxNews. Enjoy! https://t.co/7nReqYM7FF
116,I will be interviewed by @SeanHannity tonight at 10pm EST on @FoxNews! Enjoy!
116,Will be interviewed by @SeanHannity on @foxnews at 10PM tonight. Enjoy!
116,I will be interviewed by @SeanHannity tonight at 10pm on FOX! Enjoy!
116,Will be interviewed by @SeanHannity on @FoxNews tonight at 10pm from Pennsylvania. Enjoy! #Trump2016 https://t.co/8IJ40zKS90
116,I۪ll be on @seanhannity tonight at 10 PM and look forward to it. Lots to discuss!  Enjoy.
116,"I will be on @SeanHannity @FoxNews- tonight at 10pmE w/ @MELANIATRUMP, from Wisconsin. Enjoy! #WIPrimary #Trump2016 https://t.co/znfxf2wyrr"
116,I will be on @seanhannity tonight at 10 PM @FoxNews. #Hannity
116,I will be interviewed on @seanhannity tonight at 10:00. You will find it very interesting (I hope). Enjoy!
116,Will be interviewed on @seanhannity tonight at 10pmE. Enjoy! #INPrimary
116,"Will be on @seanhannity tonight at 10pm, hosted by @GovMikeHuckabee. Enjoy!"
116,"My son, @EricTrump will be interviewed by @SeanHannity tonight at 10pm on @FoxNews. Enjoy!"
116,"Will be participating in a Town Hall tonight on @SeanHannity at 10pmE from Austin, Texas. Enjoy! https://t.co/8ZBneb0pGk"
117,"We are one nation. When one hurts, we all hurt. We must all work together-to lift each other up.
#StandWithLouisiana https://t.co/Ob7J2oBWhq"
117,"We are one nation. When one state hurts, we all hurt. We must all work together - to lift each other up. https://t.co/XoDkW5X3Wy"
118,I will be on @SeanHannity tonight at 10pmE talking about my new book #CrippledAmerica and much more! #MakeAmericaGreatAgain #Trump2016
118,Will be on @SeanHannity tonight at 10pmE - delivering an important speech live from Wisconsin. #MakeAmericaGreatAgain
119,"""@talsept58: @realDonaldTrump @foxandfriends You are great!!"""
119,"""@TeamFallowwBack: @realDonaldTrump @foxandfriends - #Trump2016 ____"""
119,"""@bdean1468: @realDonaldTrump @CoachZachCooper AMERICA WANTS TRUMP"""
119,"""@BigBrett45: @realDonaldTrump @foxandfriends TRUMP 2016!! PERIOD....."""
119,"""@BDubLasVegas: @realDonaldTrump @foxandfriends Thats early here in Vegas, but I set my DVR!!! #MakeAmericaGreatAgain"""
119,"""@sprts08: @realDonaldTrump @foxandfriends great interview.....all solid points on our economy TRUMP2016"""
119,"""@squirtlong: @realDonaldTrump @foxandfriends Trumps the Man of 2016!"""
119,"""@adair_ariel: @realDonaldTrump @foxandfriends looking forward to it!"""
119,"""@bdean1468: @realDonaldTrump @BDubLasVegas @foxandfriends WE LOVE U TRUMP"""
120,RT @DRUDGE_REPORT: 43-39 https://t.co/TkQYb6V2do
120,RT @DRUDGE_REPORT: CLINTON EMAIL LED TO EXECUTION IN IRAN? https://t.co/4rY1faptL6
120,RT @DRUDGE_REPORT: DEAD HEAT: CLINTON VS TRUMP https://t.co/wqfQMEMQOj
